id,bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,source,price,new,dublicate_ptc,no_ptc,original_ptc
20071,купе,белый,2.0,190.0,дизель,9812.0,2.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20072,внедорожник,чёрный,3.0,231.0,бензин,410000.0,5.0,2005.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20073,седан,чёрный,2.0,245.0,бензин,75365.0,4.0,2016.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20074,седан,белый,2.0,190.0,дизель,60000.0,4.0,2016.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20075,седан,чёрный,3.0,306.0,бензин,133000.0,4.0,2013.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20076,седан,белый,4.4,407.0,бензин,127000.0,4.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20077,внедорожник,чёрный,3.0,204.0,дизель,250000.0,5.0,2004.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20078,купе,синий,2.0,184.0,дизель,143149.0,2.0,2014.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20079,внедорожник,чёрный,3.0,249.0,дизель,49000.0,5.0,2015.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20080,лифтбек,синий,2.0,190.0,дизель,5400.0,5.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20081,хетчбек,синий,1.6,136.0,бензин,160500.0,5.0,2012.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20082,седан,чёрный,2.5,192.0,бензин,230000.0,4.0,2004.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20083,седан,чёрный,3.0,245.0,дизель,154000.0,4.0,2010.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20084,седан,красный,4.4,625.0,бензин,5.0,4.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20085,седан,серебристый,2.0,150.0,бензин,210018.0,4.0,2007.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20086,внедорожник,чёрный,2.0,184.0,дизель,92254.0,5.0,2013.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20087,внедорожник,чёрный,3.0,272.0,бензин,173665.0,5.0,2009.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20088,хетчбек,красный,2.0,136.0,бензин,198000.0,5.0,2008.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20089,седан,чёрный,2.0,184.0,бензин,61331.0,4.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20090,внедорожник,чёрный,2.0,245.0,бензин,78000.0,5.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20091,внедорожник,коричневый,3.0,249.0,дизель,75150.0,5.0,2015.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20092,внедорожник,серый,4.4,575.0,бензин,58200.0,5.0,2015.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20093,седан,чёрный,2.0,249.0,бензин,38000.0,4.0,2017.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20094,седан,синий,2.0,184.0,бензин,128691.0,4.0,2015.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20095,седан,чёрный,2.5,218.0,бензин,140000.0,4.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20096,внедорожник,белый,3.0,306.0,бензин,160332.0,5.0,2014.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20097,седан,красный,2.0,184.0,бензин,64919.0,4.0,2013.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20098,седан,зелёный,2.5,192.0,бензин,180000.0,4.0,2004.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20099,седан,серый,2.5,218.0,бензин,210000.0,4.0,2008.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20100,внедорожник,белый,3.0,249.0,дизель,102020.0,5.0,2014.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20101,лифтбек,чёрный,4.4,407.0,бензин,37000.0,5.0,2009.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20102,седан,белый,3.0,381.0,дизель,149000.0,4.0,2013.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20103,внедорожник,синий,3.0,306.0,бензин,36272.0,5.0,2014.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20104,внедорожник,чёрный,3.0,264.0,бензин,270000.0,5.0,2008.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20105,седан,чёрный,4.4,407.0,бензин,133950.0,4.0,2010.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20106,внедорожник,белый,3.0,306.0,бензин,94000.0,5.0,2008.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20107,внедорожник,чёрный,4.4,575.0,бензин,30272.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20108,внедорожник,чёрный,4.4,555.0,бензин,99000.0,5.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20109,внедорожник,белый,2.0,190.0,дизель,150.0,5.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20110,седан,чёрный,3.0,313.0,дизель,169031.0,4.0,2013.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20111,седан,серый,3.0,249.0,дизель,4500.0,4.0,2019.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20112,хетчбек,пурпурный,1.6,115.0,бензин,76916.0,5.0,2011.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20113,внедорожник,пурпурный,3.0,306.0,бензин,190000.0,5.0,2008.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20114,седан,чёрный,2.0,184.0,бензин,64000.0,4.0,2016.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20115,седан,белый,2.0,184.0,бензин,129559.0,4.0,2012.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20116,внедорожник,чёрный,4.4,407.0,бензин,119000.0,5.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20117,лифтбек,чёрный,2.0,190.0,дизель,31100.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20118,внедорожник,чёрный,2.0,150.0,бензин,119800.0,5.0,2013.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20119,внедорожник,чёрный,3.0,235.0,дизель,263000.0,5.0,2007.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20120,седан,серебристый,2.8,193.0,бензин,351000.0,4.0,1996.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20121,внедорожник,белый,3.0,245.0,дизель,135000.0,5.0,2011.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20122,внедорожник,синий,3.0,249.0,дизель,19600.0,5.0,2015.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20123,внедорожник,чёрный,4.4,407.0,бензин,93000.0,5.0,2013.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20124,внедорожник,чёрный,2.0,190.0,дизель,150.0,5.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20125,внедорожник,синий,4.4,555.0,бензин,108000.0,5.0,2012.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20126,внедорожник,чёрный,3.0,264.0,бензин,230000.0,5.0,2008.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20127,хетчбек,белый,1.6,136.0,бензин,154788.0,5.0,2012.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20128,седан,серый,2.5,218.0,бензин,146000.0,4.0,2006.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20129,купе,золотой,3.0,431.0,бензин,54143.0,2.0,2014.0,2.0,1.0,0,1.0,test_dataset,,0,0,0,1
20130,внедорожник,чёрный,3.0,306.0,бензин,135000.0,5.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20131,внедорожник,чёрный,3.0,258.0,бензин,85700.0,5.0,2012.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20132,седан,чёрный,2.0,150.0,бензин,385250.0,4.0,1991.0,0.0,3.0,0,1.0,test_dataset,,0,1,0,0
20133,седан,синий,4.4,407.0,бензин,266847.0,4.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20134,внедорожник,чёрный,3.0,231.0,бензин,280000.0,5.0,2005.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20135,седан,синий,2.0,249.0,бензин,39000.0,4.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20136,седан,чёрный,2.0,184.0,бензин,133000.0,4.0,2014.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20137,седан,серый,4.4,625.0,бензин,2700.0,4.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20138,седан,белый,3.0,313.0,дизель,122173.0,4.0,2013.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20139,седан,чёрный,2.5,218.0,бензин,192000.0,4.0,2006.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20140,внедорожник,синий,2.0,184.0,бензин,42600.0,5.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20141,купе,чёрный,3.0,370.0,бензин,26879.0,2.0,2018.0,2.0,1.0,0,1.0,test_dataset,,0,0,0,1
20142,внедорожник,синий,2.0,245.0,бензин,43000.0,5.0,2013.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20143,внедорожник,коричневый,2.0,177.0,дизель,116500.0,5.0,2012.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20144,внедорожник,коричневый,2.0,245.0,бензин,111000.0,5.0,2012.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20145,купе,серебристый,3.0,272.0,бензин,120000.0,2.0,2008.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20146,седан,чёрный,2.0,184.0,бензин,110000.0,4.0,2014.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20147,седан,чёрный,3.0,249.0,дизель,24.0,4.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20148,внедорожник,синий,3.0,272.0,бензин,140000.0,5.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20149,седан,серебристый,3.0,231.0,бензин,270000.0,4.0,2002.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20150,внедорожник,серый,3.0,264.0,бензин,151100.0,5.0,2009.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20151,седан,чёрный,3.0,231.0,дизель,177000.0,4.0,2005.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20152,внедорожник,белый,2.0,245.0,бензин,67093.0,5.0,2016.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20153,седан,серый,4.4,625.0,бензин,1000.0,4.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20154,купе,зелёный,1.6,100.0,бензин,230000.0,2.0,1990.0,0.0,3.0,0,1.0,test_dataset,,0,0,0,1
20155,седан,чёрный,2.0,184.0,бензин,116000.0,4.0,2015.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20156,купе,белый,3.0,306.0,бензин,140000.0,2.0,2011.0,2.0,3.0,0,1.0,test_dataset,,0,0,0,1
20157,внедорожник,чёрный,2.0,190.0,дизель,28000.0,5.0,2015.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20158,купе,синий,2.0,184.0,бензин,54000.0,2.0,2016.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20159,внедорожник,чёрный,4.4,575.0,бензин,25000.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20160,седан,серебристый,2.0,190.0,дизель,32000.0,4.0,2016.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20161,внедорожник,чёрный,2.0,150.0,бензин,70000.0,5.0,2014.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20162,седан,чёрный,2.0,177.0,дизель,237000.0,4.0,2008.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20163,седан,белый,2.0,143.0,бензин,120000.0,4.0,2010.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20164,седан,серебристый,4.4,407.0,бензин,123000.0,4.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20165,внедорожник,чёрный,2.0,150.0,дизель,19137.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20166,седан,белый,2.0,184.0,бензин,140000.0,4.0,2012.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20167,седан,чёрный,4.4,450.0,бензин,12184.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20168,седан,чёрный,3.0,258.0,дизель,178000.0,4.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20169,внедорожник,синий,4.8,355.0,бензин,167000.0,5.0,2007.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20170,седан,синий,3.0,313.0,дизель,136000.0,4.0,2013.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20171,седан,белый,2.0,184.0,бензин,212000.0,4.0,2012.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20172,внедорожник,коричневый,3.0,245.0,дизель,80350.0,5.0,2012.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20173,купе,синий,2.0,184.0,бензин,55928.0,2.0,2014.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20174,седан,серый,2.0,184.0,бензин,43200.0,4.0,2017.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20175,седан,серый,3.0,245.0,дизель,177000.0,4.0,2008.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20176,внедорожник,белый,3.0,249.0,дизель,37850.0,5.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20177,лифтбек,чёрный,3.0,258.0,дизель,84790.0,5.0,2014.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20178,внедорожник,золотой,3.0,218.0,дизель,340000.0,5.0,2007.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20179,седан,чёрный,2.5,218.0,бензин,282252.0,4.0,2006.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20180,внедорожник,коричневый,2.0,184.0,бензин,101000.0,5.0,2013.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20181,хетчбек,коричневый,2.0,136.0,бензин,200000.0,5.0,2008.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20182,седан,красный,2.0,184.0,бензин,98423.0,4.0,2015.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20183,внедорожник,красный,2.0,150.0,бензин,165000.0,5.0,2010.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20184,седан,чёрный,2.0,184.0,дизель,210000.0,4.0,2011.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20185,внедорожник,белый,3.0,245.0,дизель,92190.0,5.0,2012.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20186,седан,белый,2.0,190.0,дизель,23000.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20187,хетчбек,красный,1.6,115.0,бензин,150000.0,5.0,2010.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20188,внедорожник,синий,2.0,245.0,бензин,60000.0,5.0,2014.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20189,купе,чёрный,2.0,184.0,дизель,122000.0,2.0,2013.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20190,седан,чёрный,2.0,184.0,бензин,49000.0,4.0,2017.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20191,открытый,чёрный,3.0,306.0,бензин,66000.0,2.0,2009.0,2.0,3.0,0,1.0,test_dataset,,0,0,0,1
20192,внедорожник,чёрный,3.0,306.0,бензин,107000.0,5.0,2010.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20193,седан,чёрный,2.0,245.0,бензин,102000.0,4.0,2016.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20194,внедорожник,чёрный,4.4,407.0,гибрид,73000.0,5.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20195,седан,серый,3.0,258.0,дизель,93000.0,4.0,2011.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20196,внедорожник,синий,3.0,306.0,бензин,139000.0,5.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20197,внедорожник,чёрный,2.0,184.0,дизель,93973.0,5.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20198,внедорожник,белый,3.0,306.0,бензин,155480.0,5.0,2011.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20199,внедорожник,серый,2.0,190.0,дизель,77300.0,5.0,2015.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20200,внедорожник,серый,4.8,355.0,бензин,268000.0,5.0,2008.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20201,седан,чёрный,3.0,249.0,дизель,83000.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20202,внедорожник,коричневый,4.4,575.0,бензин,3590.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20203,седан,серый,2.0,129.0,бензин,180000.0,4.0,1989.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20204,седан,чёрный,3.0,313.0,дизель,48343.0,4.0,2013.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20205,седан,серебристый,2.5,204.0,бензин,153000.0,4.0,2011.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20206,седан,белый,2.0,245.0,бензин,65000.0,4.0,2016.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20207,седан,чёрный,2.0,184.0,бензин,45100.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20208,внедорожник,синий,3.0,272.0,бензин,182000.0,5.0,2008.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20209,седан,чёрный,3.0,249.0,дизель,47000.0,4.0,2018.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20210,седан,серебристый,2.0,156.0,бензин,219321.0,4.0,2009.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20211,седан,белый,2.0,245.0,бензин,73000.0,4.0,2016.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20212,седан,чёрный,3.0,249.0,дизель,19681.0,4.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20213,лифтбек,синий,3.0,306.0,бензин,114000.0,5.0,2012.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20214,седан,белый,2.0,190.0,дизель,68314.0,4.0,2018.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20215,внедорожник,чёрный,3.0,218.0,дизель,256000.0,5.0,2006.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20216,седан,серый,2.5,204.0,бензин,117001.0,4.0,2011.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20217,седан,серебристый,3.0,231.0,бензин,215000.0,4.0,2002.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20218,седан,синий,2.2,170.0,бензин,232000.0,4.0,2001.0,0.0,3.0,0,1.0,test_dataset,,0,0,0,1
20219,седан,золотой,2.5,204.0,бензин,150000.0,4.0,2011.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20220,внедорожник,серый,3.0,249.0,дизель,29021.0,5.0,2016.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20221,купе,синий,2.5,218.0,бензин,230000.0,2.0,2008.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20222,седан,белый,2.0,184.0,бензин,10500.0,4.0,2018.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20223,седан,белый,2.0,249.0,бензин,11800.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20224,внедорожник,серый,3.0,272.0,бензин,132967.0,5.0,2007.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20225,седан,серый,2.0,184.0,бензин,111000.0,4.0,2011.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20226,седан,синий,3.0,272.0,бензин,267700.0,4.0,2007.0,1.0,2.0,1,1.0,test_dataset,,0,1,0,0
20227,седан,чёрный,1.6,136.0,бензин,96032.0,4.0,2014.0,1.0,3.0,0,1.0,test_dataset,,0,0,0,1
20228,внедорожник,синий,2.0,150.0,бензин,100000.0,5.0,2011.0,1.0,1.0,0,1.0,test_dataset,,0,0,0,1
20229,внедорожник,чёрный,2.0,190.0,дизель,24363.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20230,внедорожник,серебристый,4.8,355.0,бензин,220000.0,5.0,2007.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20231,седан,чёрный,2.0,184.0,дизель,106700.0,4.0,2014.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20232,внедорожник,красный,3.0,306.0,бензин,63000.0,5.0,2016.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20233,хетчбек,белый,1.6,115.0,бензин,90200.0,5.0,2010.0,1.0,3.0,0,1.0,test_dataset,,0,1,0,0
20234,хетчбек,чёрный,1.6,115.0,бензин,115000.0,5.0,2008.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20235,внедорожник,чёрный,2.0,184.0,дизель,98700.0,5.0,2014.0,1.0,3.0,1,1.0,test_dataset,,0,1,0,0
20236,седан,синий,1.6,136.0,бензин,106500.0,4.0,2014.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20237,внедорожник,чёрный,3.0,306.0,бензин,162800.0,5.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20238,внедорожник,коричневый,1.5,140.0,бензин,50700.0,5.0,2017.0,2.0,1.0,2,1.0,test_dataset,,0,0,0,1
20239,внедорожник,белый,2.0,184.0,бензин,19000.0,5.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20240,седан,белый,2.0,190.0,дизель,6324.0,4.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20241,внедорожник,белый,2.0,184.0,дизель,82124.0,5.0,2013.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20242,внедорожник,чёрный,4.6,347.0,бензин,280000.0,5.0,2002.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20243,внедорожник,коричневый,3.0,306.0,бензин,97520.0,5.0,2012.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20244,внедорожник,чёрный,3.0,235.0,дизель,165000.0,5.0,2009.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20245,седан,серый,4.4,407.0,бензин,140000.0,4.0,2010.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20246,внедорожник,серебристый,2.0,184.0,бензин,11644.0,5.0,2018.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20247,внедорожник,синий,2.0,177.0,дизель,70138.0,5.0,2012.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20248,седан,чёрный,3.0,249.0,дизель,61000.0,4.0,2017.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20249,седан,синий,2.0,156.0,бензин,81566.0,4.0,2011.0,1.0,2.0,0,1.0,test_dataset,,0,0,0,1
20250,внедорожник,чёрный,3.0,340.0,бензин,3600.0,5.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20251,купе,чёрный,3.0,313.0,дизель,4800.0,2.0,2016.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20252,внедорожник,чёрный,2.0,177.0,дизель,174000.0,5.0,2007.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20253,внедорожник,серый,3.0,231.0,бензин,210000.0,5.0,2005.0,1.0,3.0,1,1.0,test_dataset,,0,0,0,1
20254,внедорожник,красный,2.0,184.0,дизель,106914.0,5.0,2013.0,1.0,2.0,1,1.0,test_dataset,,0,0,0,1
20255,седан,синий,2.0,184.0,бензин,10.0,4.0,2019.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
20256,внедорожник,чёрный,3.0,231.0,бензин,369509.0,5.0,2005.0,1.0,1.0,1,1.0,test_dataset,,0,0,0,1
