bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,price,new,dublicate_ptc,no_ptc,original_ptc
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3282400.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3282400.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3541447.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3424696.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3018400.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3282400.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3421418.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3394300.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3018400.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2965600.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3100400.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3103100.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3000800.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3185776.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3047264.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2912637.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2976651.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2954315.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2929221.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3400080.0,1,0,1,0
седан,белый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2533076.0,1,0,1,0
седан,белый,2.0,245.0,бензин,58000.0,4.0,2013.0,1.0,,1,2.0,1130000.0,0,0,0,1
седан,серый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2588748.0,1,0,1,0
седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2533076.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2299518.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2275710.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2299518.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2275710.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2275710.0,1,0,1,0
седан,синий,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2315328.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2315328.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2315328.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2202300.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2311329.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2299518.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2315328.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2019.0,1.0,,1,2.0,2909588.0,0,0,0,1
седан,белый,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,2.0,3726700.0,0,0,0,1
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2492000.0,1,0,1,0
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7280200.0,1,0,1,0
минивэн,синий,1.5,140.0,бензин,0.0,5.0,2020.0,0.0,,1,2.0,2149528.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2447500.0,1,0,1,0
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,6966148.0,1,0,1,0
минивэн,серый,1.5,140.0,бензин,0.0,5.0,2020.0,0.0,,1,2.0,2076726.0,1,0,1,0
лифтбек,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3993300.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3155600.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3173898.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2679423.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2957500.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3091506.0,1,0,1,0
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,6589400.0,1,0,1,0
внедорожник,серый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2474022.0,1,0,1,0
внедорожник,серый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,3079222.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2437623.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2671611.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3282400.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3552948.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2571922.0,1,0,1,0
лифтбек,серый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,4168671.0,1,0,1,0
седан,серебристый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3292800.0,1,0,1,0
лифтбек,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,4168671.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2902900.0,1,0,1,0
седан,белый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2542248.0,1,0,1,0
седан,синий,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2346948.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3047264.0,1,0,1,0
седан,серебристый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2696907.0,1,0,1,0
седан,серый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3092529.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3100400.0,1,0,1,0
лифтбек,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,5142331.0,1,0,1,0
седан,серый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3030033.0,1,0,1,0
внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2624484.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3282400.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3100400.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3091088.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3047264.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3000800.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3121300.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2950797.0,1,0,1,0
внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2641014.0,1,0,1,0
седан,красный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2259900.0,1,0,1,0
внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,3406831.0,1,0,1,0
лифтбек,синий,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3813383.0,1,0,1,0
седан,красный,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2554896.0,1,0,1,0
лифтбек,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,5142331.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3413432.0,1,0,1,0
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,6547500.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3235272.0,1,0,1,0
внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,2.0,6260800.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,2.0,7026000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2685096.0,1,0,1,0
внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3061600.0,1,0,1,0
купе,синий,4.4,600.0,бензин,0.0,2.0,2020.0,1.0,,1,2.0,12868893.0,1,0,1,0
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,2.0,6573600.0,0,0,0,1
лифтбек,серый,2.0,190.0,дизель,0.0,5.0,2019.0,1.0,,1,2.0,4477852.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,2.0,6260800.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,2.0,6732000.0,0,0,0,1
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,2.0,6462000.0,0,0,0,1
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,2.0,6620250.0,0,0,0,1
внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,2.0,6462000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,2.0,6573600.0,0,0,0,1
седан,коричневый,2.0,184.0,бензин,0.0,4.0,2019.0,1.0,,1,2.0,3253978.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2019.0,1.0,,1,2.0,2844885.0,0,0,0,1
седан,чёрный,2.0,249.0,бензин,0.0,4.0,2019.0,1.0,,1,2.0,3427900.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,2.0,6573600.0,0,0,0,1
внедорожник,серый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,2.0,6974460.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,159871.0,5.0,2011.0,1.0,,1,2.0,755000.0,0,0,0,1
купе,красный,2.0,190.0,дизель,0.0,2.0,2020.0,1.0,,1,2.0,3654332.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2990000.0,1,0,1,0
седан,серый,2.0,249.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,4200000.0,1,0,1,0
седан,белый,2.0,249.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,4200000.0,1,0,1,0
седан,серый,2.0,249.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,4200000.0,1,0,1,0
внедорожник,белый,3.0,249.0,дизель,58734.0,5.0,2017.0,1.0,,1,2.0,3204000.0,0,0,0,1
внедорожник,золотой,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2950000.0,1,0,1,0
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,8429200.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2860000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3280000.0,1,0,1,0
внедорожник,серый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2870000.0,1,0,1,0
купе,серый,2.0,190.0,дизель,0.0,2.0,2019.0,1.0,,1,2.0,3360600.0,0,0,0,1
внедорожник,чёрный,3.0,245.0,дизель,256015.0,5.0,2012.0,1.0,,1,2.0,1335000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,92645.0,4.0,2014.0,1.0,,1,2.0,1095310.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7248600.0,1,0,1,0
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7393200.0,1,0,1,0
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7393400.0,1,0,1,0
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,4650000.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
внедорожник,серый,3.0,231.0,бензин,300812.0,5.0,2003.0,1.0,,1,2.0,429000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,874.0,4.0,2020.0,1.0,,1,2.0,5635000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3370000.0,1,0,1,0
седан,серый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2868500.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3600000.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2868500.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2773900.0,1,0,1,0
седан,чёрный,3.0,249.0,дизель,100.0,4.0,2020.0,1.0,,1,2.0,7669999.0,1,0,1,0
седан,синий,1.5,140.0,бензин,200.0,4.0,2020.0,0.0,,1,2.0,2258999.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2868500.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,синий,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2868500.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3920000.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3430000.0,1,0,1,0
седан,синий,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2860000.0,1,0,1,0
внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2930000.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2860000.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2481100.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3262700.0,1,0,1,0
седан,серый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,5413200.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3195600.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3232200.0,1,0,1,0
внедорожник,коричневый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2839800.0,1,0,1,0
купе,белый,4.4,560.0,бензин,64801.0,2.0,2012.0,0.0,,1,2.0,2590000.0,0,0,0,1
внедорожник,серый,2.0,190.0,дизель,12843.0,5.0,2018.0,1.0,,1,2.0,2720000.0,0,0,0,1
седан,чёрный,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2778500.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3130000.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2960000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3468200.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3734200.0,1,0,1,0
внедорожник,серый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2758400.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2968400.0,1,0,1,0
внедорожник,серый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2810000.0,1,0,1,0
седан,чёрный,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2770000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3637000.0,1,0,1,0
седан,чёрный,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2796300.0,1,0,1,0
седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2787900.0,1,0,1,0
внедорожник,белый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2864200.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3355600.0,1,0,1,0
внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2810000.0,1,0,1,0
внедорожник,серый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2754200.0,1,0,1,0
седан,серый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2770000.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3335000.0,1,0,1,0
внедорожник,белый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2872700.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3525000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,серый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2782700.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3279800.0,1,0,1,0
седан,серый,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7465700.0,1,0,1,0
седан,белый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2770000.0,1,0,1,0
внедорожник,серый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2960000.0,1,0,1,0
седан,серый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2770000.0,1,0,1,0
седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,2770000.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2750000.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3972800.0,1,0,1,0
седан,чёрный,2.0,249.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,4050000.0,1,0,1,0
седан,белый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,6139859.0,1,0,1,0
внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2860000.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2750000.0,1,0,1,0
внедорожник,белый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2810000.0,1,0,1,0
седан,чёрный,4.4,530.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,9039600.0,1,0,1,0
внедорожник,серый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2810000.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3250000.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3250000.0,1,0,1,0
лифтбек,чёрный,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,3707300.0,1,0,1,0
внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3311600.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2543200.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2430000.0,1,0,1,0
седан,серый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,5260000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
седан,синий,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3250000.0,1,0,1,0
седан,серый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3250000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,13.0,4.0,2020.0,1.0,,1,2.0,2989999.0,1,0,1,0
купе,синий,1.5,136.0,бензин,0.0,2.0,2020.0,1.0,,1,2.0,2575900.0,1,0,1,0
купе,синий,5.0,507.0,бензин,50000.0,2.0,2008.0,0.0,,1,2.0,1340000.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,7184700.0,1,0,1,0
лифтбек,синий,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3350000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3847400.0,1,0,1,0
внедорожник,чёрный,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,2800000.0,1,0,1,0
внедорожник,чёрный,3.0,400.0,дизель,23000.0,5.0,2018.0,1.0,,1,2.0,5597000.0,0,0,0,1
внедорожник,чёрный,3.0,360.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,6283600.0,1,0,1,0
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,3250000.0,1,0,1,0
внедорожник,серый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,2.0,2839800.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
седан,синий,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2873600.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2539000.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2481100.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3430000.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2596900.0,1,0,1,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3759800.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3826100.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2515900.0,1,0,1,0
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2558500.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3776900.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2539000.0,1,0,1,0
седан,серый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2500600.0,1,0,1,0
седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3430000.0,1,0,1,0
седан,синий,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3730000.0,1,0,1,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2548300.0,1,0,1,0
купе,синий,2.0,190.0,дизель,0.0,2.0,2020.0,1.0,,1,2.0,3628600.0,1,0,1,0
седан,красный,1.5,140.0,бензин,0.0,4.0,2020.0,0.0,,1,2.0,2430000.0,1,0,1,0
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,2.0,3410000.0,1,0,1,0
внедорожник,чёрный,3.0,218.0,бензин,99000.0,5.0,2011.0,1.0,,1,1.0,650000.0,0,0,0,1
седан,синий,3.0,381.0,дизель,172000.0,4.0,2013.0,1.0,,1,2.0,1690000.0,0,0,0,1
лифтбек,синий,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,2.0,3362600.0,1,0,1,0
седан,белый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,1,2.0,2864200.0,1,0,1,0
